search_year,rank,movie_code,movie_name,open_date,sales_amount,sales_share,audience_count,screen_count,nation,movie_type,final_base_year_month,crawled_at
2008,8,20080968,눈에는 눈 이에는 이,2008-07-31,13414023500,3.3,2058764,445,한국,전체,2026/03,2026-05-28T11:10:48.453805+00:00
2008,9,20081395,아내가 결혼했다,2008-10-23,11995855000,3.0,1788748,414,한국,전체,2026/03,2026-05-28T11:10:48.453805+00:00
2008,10,20080764,님은 먼 곳에,2008-07-24,11211235000,2.8,1706576,499,한국,전체,2026/03,2026-05-28T11:10:48.453805+00:00
2008,11,20081058,고死 : 피의 중간고사,2008-08-07,10299976000,2.6,1634051,270,한국,전체,2026/03,2026-05-28T11:10:48.453805+00:00
2008,12,20071064,무방비도시,2008-01-10,10591349944,2.6,1613728,336,한국,전체,2026/03,2026-05-28T11:10:48.453805+00:00
2008,13,20080011,원스어폰어타임,2008-01-31,10180143111,2.5,1562486,315,한국,전체,2026/03,2026-05-28T11:10:48.453805+00:00
2008,14,20071675,더 게임,2008-01-30,9869346557,2.5,1496214,339,한국,전체,2026/03,2026-05-28T11:10:48.453805+00:00
2008,15,20081243,영화는 영화다,2008-09-11,8943849000,2.2,1307688,326,한국,전체,2026/03,2026-05-28T11:10:48.453805+00:00
2008,16,20080637,서양 골동 양과자점 앤티크,2008-11-13,7367880833,1.8,1173310,451,한국,전체,2026/03,2026-05-28T11:10:48.453805+00:00
2008,17,20070548,6년째 연애중,2008-02-05,7460438000,1.9,1123294,327,한국,전체,2026/03,2026-05-28T11:10:48.453805+00:00
2008,18,20072151,바보,2008-02-28,6301818833,1.6,974554,263,한국,전체,2026/03,2026-05-28T11:10:48.453805+00:00
2008,19,20072148,GP 506,2008-04-03,6316842000,1.6,945185,355,한국,전체,2026/03,2026-05-28T11:10:48.453805+00:00
2008,20,20080663,크로싱,2008-06-26,5657365667,1.4,907255,303,한국,전체,2026/03,2026-05-28T11:10:48.453805+00:00
2008,21,20080226,숙명,2008-03-20,5680873500,1.4,858215,341,한국,전체,2026/03,2026-05-28T11:10:48.453805+00:00
2008,22,20072686,모던보이,2008-10-02,4971421000,1.2,758473,373,한국,전체,2026/03,2026-05-28T11:10:48.453805+00:00
2008,23,20080890,순정만화,2008-11-27,4674779333,1.2,730343,386,한국,전체,2026/03,2026-05-28T11:10:48.453805+00:00
2008,24,20080394,비스티 보이즈,2008-04-30,4785372500,1.2,727409,278,한국,전체,2026/03,2026-05-28T11:10:48.453805+00:00
2008,25,20081244,울학교 이티,2008-09-11,4156170833,1.0,651439,298,한국,전체,2026/03,2026-05-28T11:10:48.453805+00:00
2008,26,20080833,다찌마와리,2008-08-14,4131701167,1.0,628508,299,한국,전체,2026/03,2026-05-28T11:10:48.453805+00:00
2008,27,20070660,뜨거운 것이 좋아,2008-01-17,3790235833,0.9,590409,256,한국,전체,2026/03,2026-05-28T11:10:48.453805+00:00
2008,28,20080741,고고 70,2008-10-03,3795149333,0.9,581468,362,한국,전체,2026/03,2026-05-28T11:10:48.453805+00:00
2008,29,20071067,슈퍼맨이었던 사나이,2008-01-31,3688309333,0.9,559705,388,한국,전체,2026/03,2026-05-28T11:10:48.453805+00:00
2008,30,20080399,트럭,2008-09-25,3668218000,0.9,540485,257,한국,전체,2026/03,2026-05-28T11:10:48.453805+00:00
2008,31,20081391,미쓰 홍당무,2008-10-16,3563982000,0.9,532235,290,한국,전체,2026/03,2026-05-28T11:10:48.453805+00:00
2008,32,20081716,쌍화점,2008-12-30,2904557014,0.7,450609,499,한국,전체,2026/03,2026-05-28T11:10:48.453805+00:00
2008,33,20080750,달콤한 거짓말,2008-12-18,2952188000,0.7,445980,339,한국,전체,2026/03,2026-05-28T11:10:48.453805+00:00
2008,34,20081132,아기와 나,2008-08-14,2667055000,0.7,435551,217,한국,전체,2026/03,2026-05-28T11:10:48.453805+00:00
2008,35,20070661,기다리다 미쳐,2008-01-01,2725342667,0.7,422363,239,한국,전체,2026/03,2026-05-28T11:10:48.453805+00:00
2008,36,20081002,멋진 하루,2008-09-25,2552763666,0.6,390482,299,한국,전체,2026/03,2026-05-28T11:10:48.453805+00:00
2008,37,20070637,색즉시공 시즌2,2007-12-12,511288500,0.0,301015,89,한국,전체,2026/03,2026-05-28T11:10:48.453805+00:00
2008,38,20080743,1724 기방난동사건,2008-12-03,1886002000,0.5,286629,337,한국,전체,2026/03,2026-05-28T11:10:48.453805+00:00
2008,39,20080014,마지막 선물,2008-02-05,1748517833,0.4,272890,263,한국,전체,2026/03,2026-05-28T11:10:48.453805+00:00
2008,40,20080397,가루지기,2008-04-30,1777787000,0.4,272648,311,한국,전체,2026/03,2026-05-28T11:10:48.453805+00:00
2008,41,20080142,마이 뉴 파트너,2008-03-06,1696902333,0.4,265323,220,한국,전체,2026/03,2026-05-28T11:10:48.453805+00:00
2008,42,20071060,걸스카우트,2008-06-05,1534585000,0.4,249114,257,한국,전체,2026/03,2026-05-28T11:10:48.453805+00:00
2008,43,20080015,라듸오 데이즈,2008-01-31,1405676000,0.4,214946,254,한국,전체,2026/03,2026-05-28T11:10:48.453805+00:00
2008,44,20071047,"대한이, 민국씨",2008-02-14,1192710500,0.3,212854,174,한국,전체,2026/03,2026-05-28T11:10:48.453805+00:00
2008,45,20080331,도레미파솔라시도,2008-04-03,1182401000,0.3,199151,167,한국,전체,2026/03,2026-05-28T11:10:48.453805+00:00
2008,46,20070639,내 사랑,2007-12-18,432940833,0.0,162378,56,한국,전체,2026/03,2026-05-28T11:10:48.453805+00:00
2008,47,20070641,가면,2007-12-27,285544500,0.0,141955,40,한국,전체,2026/03,2026-05-28T11:10:48.453805+00:00
2008,48,20081718,로맨틱 아일랜드,2008-12-24,931114000,0.2,139832,208,한국,전체,2026/03,2026-05-28T11:10:48.453805+00:00
2008,49,20070643,헨젤과 그레텔,2007-12-27,216613000,0.0,134322,31,한국,전체,2026/03,2026-05-28T11:10:48.453805+00:00
2008,50,20080146,허밍,2008-03-13,640923000,0.2,104850,167,한국,전체,2026/03,2026-05-28T11:10:48.453805+00:00
2009,1,20090074,해운대,2009-07-22,81934638201,15.4,11453338,753,한국,전체,2026/03,2026-05-28T11:10:48.945696+00:00
2009,2,20090307,국가대표,2009-07-29,60896633308,11.5,8487894,580,한국,전체,2026/03,2026-05-28T11:10:48.945696+00:00
2009,3,20081737,7급 공무원,2009-04-22,26701311856,5.0,4088799,475,한국,전체,2026/03,2026-05-28T11:10:48.945696+00:00
2009,4,20081672,과속스캔들,2008-12-03,25486062201,4.8,3892350,405,한국,전체,2026/03,2026-05-28T11:10:48.945696+00:00
2009,5,20081716,쌍화점,2008-12-30,22711932935,4.3,3328944,499,한국,전체,2026/03,2026-05-28T11:10:48.945696+00:00
2009,6,20090297,거북이 달린다,2009-06-11,20857347292,3.9,3059812,379,한국,전체,2026/03,2026-05-28T11:10:48.945696+00:00
2009,7,20090248,마더,2009-05-28,20195373838,3.8,3013523,648,한국,전체,2026/03,2026-05-28T11:10:48.945696+00:00
2009,8,20081727,워낭소리,2009-01-15,19259975032,3.6,2962897,20,한국,전체,2026/03,2026-05-28T11:10:48.945696+00:00
2009,9,20090605,굿모닝 프레지던트,2009-10-22,18770889320,3.5,2583294,586,한국,전체,2026/03,2026-05-28T11:10:48.945696+00:00
2009,10,20090077,전우치,2009-12-23,17834719581,3.4,2465572,606,한국,전체,2026/03,2026-05-28T11:10:48.945696+00:00
2009,11,20081003,박쥐,2009-04-30,15051788827,2.8,2237271,462,한국,전체,2026/03,2026-05-28T11:10:48.945696+00:00
2009,12,20090329,내 사랑 내 곁에,2009-09-24,15764312409,3.0,2160265,474,한국,전체,2026/03,2026-05-28T11:10:48.945696+00:00
2009,13,20090484,애자,2009-09-09,13785879439,2.6,1922634,262,한국,전체,2026/03,2026-05-28T11:10:48.945696+00:00
2009,14,20090156,그림자 살인,2009-04-02,12805808556,2.4,1914779,387,한국,전체,2026/03,2026-05-28T11:10:48.945696+00:00
2009,15,20090051,차우,2009-07-15,12676951144,2.4,1799356,397,한국,전체,2026/03,2026-05-28T11:10:48.945696+00:00
2009,16,20090308,불꽃처럼 나비처럼,2009-09-24,12447633504,2.3,1690294,437,한국,전체,2026/03,2026-05-28T11:10:48.945696+00:00
2009,17,20090014,유감스러운 도시,2009-01-22,10300187478,1.9,1534911,375,한국,전체,2026/03,2026-05-28T11:10:48.945696+00:00
2009,18,20090023,작전,2009-02-12,10198304795,1.9,1534407,393,한국,전체,2026/03,2026-05-28T11:10:48.945696+00:00
2009,19,20090590,청담보살,2009-11-11,9651779665,1.8,1313660,404,한국,전체,2026/03,2026-05-28T11:10:48.945696+00:00
2009,20,20090336,킹콩을 들다,2009-07-01,8597263166,1.6,1277800,411,한국,전체,2026/03,2026-05-28T11:10:48.945696+00:00
2009,21,20090225,인사동 스캔들,2009-04-29,7900084842,1.5,1206101,314,한국,전체,2026/03,2026-05-28T11:10:48.945696+00:00
2009,22,20090311,시크릿,2009-12-03,7972850772,1.5,1045782,397,한국,전체,2026/03,2026-05-28T11:10:48.945696+00:00
2009,23,20090305,백야행,2009-11-19,7169915142,1.3,956639,398,한국,전체,2026/03,2026-05-28T11:10:48.945696+00:00
2009,24,20080870,마린보이,2009-02-05,5565284169,1.0,837059,340,한국,전체,2026/03,2026-05-28T11:10:48.945696+00:00
2009,25,20090237,김씨표류기,2009-05-14,4796220849,0.9,733931,288,한국,전체,2026/03,2026-05-28T11:10:48.945696+00:00
2009,26,20090085,슬픔보다 더 슬픈 이야기,2009-03-11,4774850499,0.9,724107,353,한국,전체,2026/03,2026-05-28T11:10:48.945696+00:00
2009,27,20090169,실종,2009-03-19,4415413589,0.8,654587,257,한국,전체,2026/03,2026-05-28T11:10:48.945696+00:00
2009,28,20090327,여고괴담 5,2009-06-18,4205826795,0.8,652097,318,한국,전체,2026/03,2026-05-28T11:10:48.945696+00:00
2009,29,20090042,핸드폰,2009-02-19,4271780582,0.8,630049,356,한국,전체,2026/03,2026-05-28T11:10:48.945696+00:00
2009,30,20090815,홍길동의 후예,2009-11-26,4290876792,0.8,616372,380,한국,전체,2026/03,2026-05-28T11:10:48.945696+00:00
2009,31,20090510,이태원 살인사건,2009-09-10,4023152210,0.8,537075,236,한국,전체,2026/03,2026-05-28T11:10:48.945696+00:00
2009,32,20090862,여배우들,2009-12-10,3756847892,0.7,510198,271,한국,전체,2026/03,2026-05-28T11:10:48.945696+00:00
2009,33,20090319,오감도,2009-07-09,3107441952,0.6,443462,302,한국,전체,2026/03,2026-05-28T11:10:48.945696+00:00
2009,34,20090389,10억,2009-08-06,3142668973,0.6,438833,252,한국,전체,2026/03,2026-05-28T11:10:48.945696+00:00
2009,35,20090669,집행자,2009-11-05,2954595600,0.6,393867,264,한국,전체,2026/03,2026-05-28T11:10:48.945696+00:00
2009,36,20090562,정승필 실종사건,2009-10-08,2321588076,0.4,322459,238,한국,전체,2026/03,2026-05-28T11:10:48.945696+00:00
2009,37,20090557,호우시절,2009-10-08,2165019514,0.4,291143,334,한국,전체,2026/03,2026-05-28T11:10:48.945696+00:00
2009,38,20090304,요가학원,2009-08-20,1947834107,0.4,271514,251,한국,전체,2026/03,2026-05-28T11:10:48.945696+00:00
2009,39,20090434,불신지옥,2009-08-12,1818156353,0.3,251314,237,한국,전체,2026/03,2026-05-28T11:10:48.945696+00:00
2009,40,20090193,우리 집에 왜 왔니,2009-04-09,1427488305,0.3,219962,211,한국,전체,2026/03,2026-05-28T11:10:48.945696+00:00
2009,41,20090581,부산,2009-10-15,1185994280,0.2,160741,204,한국,전체,2026/03,2026-05-28T11:10:48.945696+00:00
2009,42,20090146,펜트하우스 코끼리,2009-11-05,1087284273,0.2,144070,240,한국,전체,2026/03,2026-05-28T11:10:48.945696+00:00
2009,43,20090022,키친,2009-02-05,939320372,0.2,142336,179,한국,전체,2026/03,2026-05-28T11:10:48.945696+00:00
2009,44,20090667,파주,2009-10-28,975324527,0.2,132239,131,한국,전체,2026/03,2026-05-28T11:10:48.945696+00:00
2009,45,20090078,구세주 2,2009-02-26,838666517,0.2,127226,228,한국,전체,2026/03,2026-05-28T11:10:48.945696+00:00
2009,46,20090035,똥파리,2009-04-16,844521819,0.2,123046,68,한국,전체,2026/03,2026-05-28T11:10:48.945696+00:00
2009,47,20090556,나는 갈매기,2009-09-26,711793733,0.1,119312,71,한국,전체,2026/03,2026-05-28T11:10:48.945696+00:00
2009,48,20090875,걸프렌즈,2009-12-17,756170063,0.1,103324,244,한국,전체,2026/03,2026-05-28T11:10:48.945696+00:00
2009,49,20090822,바람,2009-11-26,702833838,0.1,97958,119,한국,전체,2026/03,2026-05-28T11:10:48.945696+00:00
2009,50,20090188,소명,2009-04-02,609575196,0.1,97092,1,한국,전체,2026/03,2026-05-28T11:10:48.945696+00:00
2010,1,20100214,아저씨,2010-08-04,47870792359,9.3,6282774,478,한국,전체,2026/03,2026-05-28T11:10:49.452727+00:00
2010,2,20090904,의형제,2010-02-04,40800867602,8.0,5507106,572,한국,전체,2026/03,2026-05-28T11:10:49.452727+00:00
2010,3,20090077,전우치,2009-12-23,26770717436,5.2,3671356,606,한국,전체,2026/03,2026-05-28T11:10:49.452727+00:00
2010,4,20100209,이끼,2010-07-14,25856306126,5.0,3408144,736,한국,전체,2026/03,2026-05-28T11:10:49.452727+00:00
2010,5,20100296,포화속으로,2010-06-16,24217600897,4.7,3385706,736,한국,전체,2026/03,2026-05-28T11:10:49.452727+00:00
2010,6,20090914,하모니,2010-01-28,21992266198,4.3,3068544,405,한국,전체,2026/03,2026-05-28T11:10:49.452727+00:00
2010,7,20090927,방자전,2010-06-02,22853629794,4.5,3035116,512,한국,전체,2026/03,2026-05-28T11:10:49.452727+00:00
2010,8,20100213,부당거래,2010-10-28,21326977937,4.2,2766436,502,한국,전체,2026/03,2026-05-28T11:10:49.452727+00:00
2010,9,20100834,시라노; 연애조작단,2010-09-16,20171151599,3.9,2731828,402,한국,전체,2026/03,2026-05-28T11:10:49.452727+00:00
2010,10,20100188,하녀,2010-05-13,17310669976,3.4,2304487,577,한국,전체,2026/03,2026-05-28T11:10:49.452727+00:00
2010,11,20101010,초능력자,2010-11-10,15618440958,3.0,2164805,622,한국,전체,2026/03,2026-05-28T11:10:49.452727+00:00
2010,12,20101221,쩨쩨한 로맨스,2010-12-01,15440148661,3.0,2022626,463,한국,전체,2026/03,2026-05-28T11:10:49.452727+00:00
2010,13,20100305,해결사,2010-09-09,14063913437,2.7,1873327,524,한국,전체,2026/03,2026-05-28T11:10:49.452727+00:00
2010,14,20100301,악마를 보았다,2010-08-12,14148937025,2.8,1848418,494,한국,전체,2026/03,2026-05-28T11:10:49.452727+00:00
2010,15,20100833,무적자,2010-09-16,11816488677,2.3,1571432,416,한국,전체,2026/03,2026-05-28T11:10:49.452727+00:00
2010,16,20090931,구르믈 버서난 달처럼,2010-04-28,10408565262,2.0,1407681,509,한국,전체,2026/03,2026-05-28T11:10:49.452727+00:00
2010,17,20101222,황해,2010-12-22,10792919862,2.1,1404156,618,한국,전체,2026/03,2026-05-28T11:10:49.452727+00:00
2010,18,20101223,헬로우 고스트,2010-12-22,8894834779,1.7,1234138,472,한국,전체,2026/03,2026-05-28T11:10:49.452727+00:00
2010,19,20090939,육혈포 강도단,2010-03-18,8784927671,1.7,1233582,319,한국,전체,2026/03,2026-05-28T11:10:49.452727+00:00
2010,20,20100302,심야의 F.M.,2010-10-14,9328562568,1.8,1228673,422,한국,전체,2026/03,2026-05-28T11:10:49.452727+00:00
2010,21,20090888,용서는 없다,2010-01-07,8737627361,1.7,1144238,334,한국,전체,2026/03,2026-05-28T11:10:49.452727+00:00
2010,22,20100131,베스트셀러,2010-04-15,8110824681,1.6,1099665,317,한국,전체,2026/03,2026-05-28T11:10:49.452727+00:00
2010,23,20101200,김종욱 찾기,2010-12-08,7957558983,1.6,1090239,442,한국,전체,2026/03,2026-05-28T11:10:49.452727+00:00
2010,24,20100353,파괴된 사나이,2010-07-01,7820538614,1.5,1030285,190,한국,전체,2026/03,2026-05-28T11:10:49.452727+00:00
2010,25,20100835,방가? 방가!,2010-09-30,7129363141,1.4,989021,259,한국,전체,2026/03,2026-05-28T11:10:49.452727+00:00
2010,26,20090160,평행이론,2010-02-18,6905140883,1.3,937029,272,한국,전체,2026/03,2026-05-28T11:10:49.452727+00:00
2010,27,20100326,고死 두 번째 이야기: 교생실습,2010-07-28,5901045987,1.2,872594,320,한국,전체,2026/03,2026-05-28T11:10:49.452727+00:00
2010,28,20090895,주유소 습격사건 2,2010-01-21,5466499511,1.1,742475,322,한국,전체,2026/03,2026-05-28T11:10:49.452727+00:00
2010,29,20100380,마음이2,2010-07-21,4705692210,0.9,707748,261,한국,전체,2026/03,2026-05-28T11:10:49.452727+00:00
2010,30,20100256,내 깡패 같은 애인,2010-05-20,5109441315,1.0,699973,248,한국,전체,2026/03,2026-05-28T11:10:49.452727+00:00
2010,31,20101113,이층의 악당,2010-11-24,4332815318,0.8,605224,384,한국,전체,2026/03,2026-05-28T11:10:49.452727+00:00
2010,32,20100129,반가운 살인자,2010-04-08,4347073175,0.8,599176,261,한국,전체,2026/03,2026-05-28T11:10:49.452727+00:00
2010,33,20100813,퀴즈왕,2010-09-16,4258992759,0.8,583183,323,한국,전체,2026/03,2026-05-28T11:10:49.452727+00:00
2010,34,20101009,불량남녀,2010-11-04,3619026909,0.7,491207,345,한국,전체,2026/03,2026-05-28T11:10:49.452727+00:00
2010,35,20100168,친정엄마,2010-04-22,3367901082,0.7,478822,276,한국,전체,2026/03,2026-05-28T11:10:49.452727+00:00
2010,36,20090926,식객2 : 김치전쟁,2010-01-28,3298814209,0.6,471103,357,한국,전체,2026/03,2026-05-28T11:10:49.452727+00:00
2010,37,20100198,대한민국 1%,2010-05-05,2280762516,0.4,447569,287,한국,전체,2026/03,2026-05-28T11:10:49.452727+00:00
2010,38,20100210,맨발의 꿈,2010-06-24,2413427097,0.5,338080,333,한국,전체,2026/03,2026-05-28T11:10:49.452727+00:00
2010,39,20101209,라스트 갓파더,2010-12-29,2274243497,0.4,318040,474,한국,전체,2026/03,2026-05-28T11:10:49.452727+00:00
2010,40,20100962,"울지마, 톤즈",2010-09-09,1449133776,0.3,261822,22,한국,전체,2026/03,2026-05-28T11:10:49.452727+00:00
2010,41,20100800,인플루언스,2010-08-19,1529006,0.0,229610,3,한국,전체,2026/03,2026-05-28T11:10:49.452727+00:00
2010,41,20100769,폐가,2010-08-19,1611889133,0.3,229610,160,한국,전체,2026/03,2026-05-28T11:10:49.452727+00:00
2010,43,20100191,시,2010-05-13,1567857053,0.3,222017,171,한국,전체,2026/03,2026-05-28T11:10:49.452727+00:00
2010,44,20101012,페스티발,2010-11-18,1541834737,0.3,200123,233,한국,전체,2026/03,2026-05-28T11:10:49.452727+00:00
2010,45,20090890,아빠가 여자를 좋아해,2010-01-14,1264356155,0.2,177535,283,한국,전체,2026/03,2026-05-28T11:10:49.452727+00:00
2010,46,20100329,그랑프리,2010-09-16,1241827441,0.2,170446,235,한국,전체,2026/03,2026-05-28T11:10:49.452727+00:00
2010,47,20100107,비밀애,2010-03-25,1227023002,0.2,167132,275,한국,전체,2026/03,2026-05-28T11:10:49.452727+00:00
2010,48,20100281,김복남 살인사건의 전말,2010-09-02,1272331371,0.2,164426,107,한국,전체,2026/03,2026-05-28T11:10:49.452727+00:00
2010,49,20100075,무법자,2010-03-18,1241201107,0.2,163334,192,한국,전체,2026/03,2026-05-28T11:10:49.452727+00:00
2010,50,20100027,회복,2010-01-14,1128545852,0.2,157793,2,한국,전체,2026/03,2026-05-28T11:10:49.452727+00:00
2011,1,20110302,최종병기 활,2011-08-10,55827861500,9.1,7470633,615,한국,전체,2026/03,2026-05-28T11:10:50.057136+00:00
2011,2,20110193,써니,2011-05-04,54034235100,8.8,7362467,472,한국,전체,2026/03,2026-05-28T11:10:50.057136+00:00
2011,3,20112695,완득이,2011-10-20,38526161500,6.3,5309928,500,한국,전체,2026/03,2026-05-28T11:10:50.057136+00:00
2011,4,20102414,조선명탐정 : 각시투구꽃의 비밀,2011-01-27,35841769500,5.9,4786259,611,한국,전체,2026/03,2026-05-28T11:10:50.057136+00:00
2011,5,20112534,도가니,2011-09-22,35566854800,5.8,4662822,644,한국,전체,2026/03,2026-05-28T11:10:50.057136+00:00
2011,6,20110290,퀵,2011-07-20,22960890000,3.7,3125069,512,한국,전체,2026/03,2026-05-28T11:10:50.057136+00:00
2011,7,20119515,고지전,2011-07-20,21968557600,3.6,2945137,585,한국,전체,2026/03,2026-05-28T11:10:50.057136+00:00
2011,8,20113381,오싹한 연애,2011-12-01,20289813500,3.3,2777998,469,한국,전체,2026/03,2026-05-28T11:10:50.057136+00:00
2011,9,20119618,위험한 상견례,2011-03-31,19174920500,3.1,2595625,524,한국,전체,2026/03,2026-05-28T11:10:50.057136+00:00
2011,10,20110613,의뢰인,2011-09-29,17797042500,2.9,2393086,522,한국,전체,2026/03,2026-05-28T11:10:50.057136+00:00
2011,11,20112272,가문의 영광4 - 가문의 수난,2011-09-07,17792219500,2.9,2368267,537,한국,전체,2026/03,2026-05-28T11:10:50.057136+00:00
2011,12,20110297,블라인드,2011-08-10,18387176500,3.0,2367272,404,한국,전체,2026/03,2026-05-28T11:10:50.057136+00:00
2011,13,20119513,7광구,2011-08-04,19391653500,3.2,2242510,812,한국,전체,2026/03,2026-05-28T11:10:50.057136+00:00
2011,14,20110279,마당을 나온 암탉,2011-07-28,14668226000,2.4,2201273,345,한국,전체,2026/03,2026-05-28T11:10:50.057136+00:00
2011,15,20101209,라스트 갓파더,2010-12-29,14558299500,2.4,1998059,547,한국,전체,2026/03,2026-05-28T11:10:50.057136+00:00
2011,16,20102416,글러브,2011-01-20,13757574500,2.2,1888100,605,한국,전체,2026/03,2026-05-28T11:10:50.057136+00:00
2011,17,20119341,아이들...,2011-02-17,13579712500,2.2,1867849,504,한국,전체,2026/03,2026-05-28T11:10:50.057136+00:00
2011,18,20102415,평양성,2011-01-27,12684530500,2.1,1717566,451,한국,전체,2026/03,2026-05-28T11:10:50.057136+00:00
2011,19,20101223,헬로우 고스트,2010-12-22,12259817000,2.0,1663339,472,한국,전체,2026/03,2026-05-28T11:10:50.057136+00:00
2011,20,20119337,그대를 사랑합니다,2011-02-17,12040035000,2.0,1645126,242,한국,전체,2026/03,2026-05-28T11:10:50.057136+00:00
2011,21,20110295,마이 웨이,2011-12-21,11813839000,1.9,1586042,645,한국,전체,2026/03,2026-05-28T11:10:50.057136+00:00
2011,22,20110906,특수본,2011-11-24,8096052500,1.3,1118258,471,한국,전체,2026/03,2026-05-28T11:10:50.057136+00:00
2011,23,20119974,수상한 고객들,2011-04-14,7953428000,1.3,1059350,411,한국,전체,2026/03,2026-05-28T11:10:50.057136+00:00
2011,24,20112589,오직 그대만,2011-10-20,7591008500,1.2,1027622,435,한국,전체,2026/03,2026-05-28T11:10:50.057136+00:00
2011,25,20101399,심장이 뛴다,2011-01-05,7538083500,1.2,1006947,445,한국,전체,2026/03,2026-05-28T11:10:50.057136+00:00
2011,26,20119619,체포왕,2011-05-04,6413325500,1.0,870887,407,한국,전체,2026/03,2026-05-28T11:10:50.057136+00:00
2011,27,19820019,만추,2011-02-17,6300514500,1.0,844103,444,한국,전체,2026/03,2026-05-28T11:10:50.057136+00:00
2011,28,20113260,퍼펙트 게임,2011-12-21,5996408000,1.0,811772,413,한국,전체,2026/03,2026-05-28T11:10:50.057136+00:00
2011,29,20110233,화이트: 저주의 멜로디,2011-06-09,5587166000,0.9,790954,305,한국,전체,2026/03,2026-05-28T11:10:50.057136+00:00
2011,30,20110301,푸른소금,2011-08-31,5739824500,0.9,771699,476,한국,전체,2026/03,2026-05-28T11:10:50.057136+00:00
2011,31,20101222,황해,2010-12-22,5973050500,1.0,763270,618,한국,전체,2026/03,2026-05-28T11:10:50.057136+00:00
2011,32,20110251,풍산개,2011-06-23,5395019500,0.9,714102,286,한국,전체,2026/03,2026-05-28T11:10:50.057136+00:00
2011,33,20110303,통증,2011-09-07,5246996000,0.9,700272,317,한국,전체,2026/03,2026-05-28T11:10:50.057136+00:00
2011,34,20110296,고양이: 죽음을 보는 두 개의 눈,2011-07-07,4779530000,0.8,672071,304,한국,전체,2026/03,2026-05-28T11:10:50.057136+00:00
2011,35,20111928,너는 펫,2011-11-10,3810103000,0.6,543313,341,한국,전체,2026/03,2026-05-28T11:10:50.057136+00:00
2011,36,20112082,챔프,2011-09-07,3850214500,0.6,534752,288,한국,전체,2026/03,2026-05-28T11:10:50.057136+00:00
2011,37,20111914,카운트다운,2011-09-29,3630557000,0.6,471547,341,한국,전체,2026/03,2026-05-28T11:10:50.057136+00:00
2011,38,20110313,모비딕,2011-06-09,3264596000,0.5,430936,377,한국,전체,2026/03,2026-05-28T11:10:50.057136+00:00
2011,39,20112762,티끌모아 로맨스,2011-11-10,2941601500,0.5,423915,294,한국,전체,2026/03,2026-05-28T11:10:50.057136+00:00
2011,40,20119511,사랑이 무서워,2011-03-10,3020062500,0.5,402876,290,한국,전체,2026/03,2026-05-28T11:10:50.057136+00:00
2011,41,20110612,커플즈,2011-11-02,2705566500,0.4,360045,387,한국,전체,2026/03,2026-05-28T11:10:50.057136+00:00
2011,42,20119627,세상에서 가장 아름다운 이별,2011-04-20,2295897500,0.4,316788,340,한국,전체,2026/03,2026-05-28T11:10:50.057136+00:00
2011,43,20119720,마이 블랙 미니드레스,2011-03-24,2318884500,0.4,313953,325,한국,전체,2026/03,2026-05-28T11:10:50.057136+00:00
2011,44,20119628,마마,2011-06-01,1642407500,0.3,243209,269,한국,전체,2026/03,2026-05-28T11:10:50.057136+00:00
2011,45,20119529,적과의 동침,2011-04-27,1740340000,0.3,243094,391,한국,전체,2026/03,2026-05-28T11:10:50.057136+00:00
2011,46,20112552,투혼,2011-10-06,1432123500,0.2,210970,356,한국,전체,2026/03,2026-05-28T11:10:50.057136+00:00
2011,47,20100962,"울지마, 톤즈",2010-09-09,1080481000,0.2,179885,22,한국,전체,2026/03,2026-05-28T11:10:50.057136+00:00
2011,48,20119989,나는 아빠다,2011-04-14,1246420500,0.2,168049,300,한국,전체,2026/03,2026-05-28T11:10:50.057136+00:00
2011,49,20110322,오늘,2011-10-27,712814000,0.1,131896,207,한국,전체,2026/03,2026-05-28T11:10:50.057136+00:00
2011,50,20112221,히트,2011-10-13,783919500,0.1,110631,171,한국,전체,2026/03,2026-05-28T11:10:50.057136+00:00
2012,1,20124034,도둑들,2012-07-25,93664808500,11.2,12983178,1072,한국,전체,2026/03,2026-05-28T11:10:50.556387+00:00
2012,2,20124079,"광해, 왕이 된 남자",2012-09-13,88899448769,10.6,12319390,810,한국,전체,2026/03,2026-05-28T11:10:50.556387+00:00
2012,3,20124054,늑대소년,2012-10-31,46590107000,5.6,6654390,706,한국,전체,2026/03,2026-05-28T11:10:50.556387+00:00
2012,4,20124067,바람과 함께 사라지다,2012-08-08,34614661161,4.1,4909937,694,한국,전체,2026/03,2026-05-28T11:10:50.556387+00:00
2012,5,20113557,범죄와의 전쟁: 나쁜놈들 전성시대,2012-02-02,36538823500,4.4,4719872,699,한국,전체,2026/03,2026-05-28T11:10:50.556387+00:00
2012,6,20113554,내 아내의 모든 것,2012-05-17,34222160500,4.1,4598583,563,한국,전체,2026/03,2026-05-28T11:10:50.556387+00:00
2012,7,20124062,연가시,2012-07-05,32175400664,3.8,4515833,759,한국,전체,2026/03,2026-05-28T11:10:50.556387+00:00
2012,8,20124074,건축학개론,2012-03-22,30219800500,3.6,4110645,593,한국,전체,2026/03,2026-05-28T11:10:50.556387+00:00
2012,9,20113743,댄싱퀸,2012-01-18,30129259500,3.6,4057546,534,한국,전체,2026/03,2026-05-28T11:10:50.556387+00:00
